256 256
6.12534e+006 (-364397,-394865) (-107283,-145956) (171414,136453) (-77360.5,98511.3) (153371,-85271.1) (-8032.19,89486.6) (84568.8,-106658) (-48073.3,11593) (33849.6,-77056.8) (-26259.6,10519.2) (42592.9,54625.5) (68869.5,-138360) (74139.1,64979.3) (-50664,30237.9) (-5985.59,-37364.4) (46330.3,30745.2) (-30844.5,1798.88) (-8226.86,-82346.7) (-2310.24,22252.5) (4026.98,-9659.65) (-9550.41,-17102.8) (11111,-7104.23) (-22675.5,27339.5) (414.805,-5716.07) (16366.1,-15237.6) (-9657.82,14364) (11101.6,-7043.83) (162.89,-15918.3) (12528,986.516) (467.81,121.42) (-3859.28,-6290.4) (11606.8,-3318.43) (1548.73,13335.9) (-12228.7,-9077.33) (11435.3,-14763) (-5517.17,16423.3) (-10098.8,-14019.6) (22237.9,5682.16) (-2170.8,1540.3) (5689.1,-9365.13) (6935.89,4244.62) (-1494.86,-5640.92) (2237.53,-1994.09) (-773.547,-10601.2) (12293.5,-6877.63) (-4334.32,5008.99) (2903.04,-6733.45) (6163.48,5976.91) (-4620.92,2528.39) (-1528.25,-3401.74) (5064.06,2217.17) (-2158.08,-8277.3) (7116.75,-2756.24) (-159.148,-182.709) (8710.79,-6064.25) (6926.82,6705.88) (-8614.69,-11224.2) (5069.41,-558.506) (1245.78,-35.9796) (-3079.08,-6016.03) (11551.7,246.59) (1340.55,-4531.57) (2573.17,-1673.36) (-1561.48,-1.91975) (3425.3,533.305) (666.284,27.6743) (-699.95,-7337.73) (6120.81,-1346.49) (-3582.97,-972.684) (3652.32,-7226.67) (6944.05,423.803) (-9981.04,-2268.04) (6032.2,-9461.97) (384.859,4768.51) (-987.882,-2043.18) (3046.47,-4260.82) (867.19,675.973) (-2966.7,-1562.6) (-1406.05,-559.578) (2822.3,-3694.12) (433.958,885.245) (-41.2031,829.245) (3123.03,42.4177) (1834.65,2670.91) (3053.32,-3227.97) (1523.31,-1224.87) (744.211,-1280.57) (4686.72,-4196.01) (2567.32,2203.26) (-29.1664,-449.065) (2106.99,-987.861) (2093.19,1888.12) (-640.894,-4734.21) (4574.62,-91.3167) (-1659.77,291.209) (164.803,-1237.38) (1203.02,1665.58) (3277.05,-151.903) (2548.49,829.07) (-753.41,-554.286) (809.814,1282.95) (513.774,-3025) (3632.26,-897.944) (1073.96,1371.26) (641.681,-2802.53) (5485.84,-2132.58) (1217.03,-941.272) (-1250.98,-548.78) (4117.16,-568.293) (3674.44,623.974) (3866.29,-521.613) (250.566,-589.678) (2874.18,-893.365) (921.403,930.866) (1601.67,1138.63) (1602.38,-529.389) (760.935,-1533.86) (3688.98,2092.57) (1934.09,-614.633) (1602.25,-1082.54) (2960.32,-0.339648) (-494.063,822.953) (2011.45,-164.613) (2098.07,-545.175) (1410.95,-33.3954) (3944.03,1779.03) (-142.762,654.039) (3026.99,8.29687) (-142.517,-657.211) (3949.8,-1763.47) (1412.76,38.6284) (2094.26,559.01) (2010.06,173.282) (-488.208,-824.592) (2960.25,14.5648) (1595.8,1088.21) (1930.66,622.487) (3698.53,-2076.8) (755.666,1535.03) (1596.11,538.328) (1607.36,-1134.39) (920.674,-926.78) (2869.93,902.367) (247.274,588.969) (3863.05,539.642) (3676.01,-607.496) (4118.25,586.022) (-1249.51,543.915) (1210.61,953.857) (5477.83,2148.76) (629.677,2809.29) (1077.8,-1368.93) (3627.67,908.902) (503.579,3024.93) (810.549,-1280.41) (-756.658,551.135) (2548.5,-819.448) (3272.75,166.401) (1210.85,-1655.85) (161.338,1240.93) (-1657.81,-292.098) (4572.87,106.72) (-657.889,4735.54) (2101.91,-1875.89) (2098.29,992.519) (-27.801,448.544) (2573.74,-2193.62) (4673.18,4214.78) (735.681,1280.79) (1517.23,1227.91) (3043.79,3241.89) (1843.44,-2659.98) (3120.42,-27.4386) (-34.619,-832.386) (434.688,-877.59) (2810.97,3703.89) (-1408.81,550.39) (-2968.15,1557.71) (871.095,-673.525) (3028.78,4269.88) (-996.404,2042.91) (403.409,-4763.6) (5998.45,9485.8) (-9992.21,2231.97) (6956.63,-397.901) (3625.73,7241.95) (-3588.81,968.7) (6113.16,1367.71) (-718.006,7336.31) (661.197,-22.6338) (3429.74,-525.668) (-1567.58,2.2168) (2572.7,1677.86) (1314.11,4536.17) (11552.5,-212.44) (-3100.64,6001.69) (1228.96,43.8305) (5066.65,569.084) (-8659.67,11204.4) (6954.49,-6678.06) (8687.14,6083.84) (-175.4,195.335) (7109.85,2771.37) (-2188.45,8275.76) (5073.58,-2185.32) (-1543.2,3393.65) (-4621.8,-2537.95) (6173.02,-5956.14) (2888.89,6751.03) (-4335.02,-5031.95) (12281.2,6923.07) (-813.678,10618.1) (2233.95,1992.68) (-1519.46,5645.13) (6955.46,-4218.79) (5647.14,9389.66) (-2175.1,-1547.59) (22253.9,-5598.74) (-10139.1,14000.3) (-5467.53,-16438.9) (11377.5,14816.8) (-12254.8,9032.44) (1586.36,-13316.6) (11588.4,3336.61) (-3869.46,6293.54) (475.277,-115.862) (12533.3,-962.612) (99.9237,15924.2) (11074.9,7074.35) (-9654.24,-14415.9) (16317.3,15274.4) (357.697,5735.67) (-22576.1,-27411.9) (11037.9,7149.28) (-9590.01,17081.7) (4037.62,9749.21) (-2211.98,-22245.2) (-8515.62,82337) (-30826.1,-1949.34) (46465.8,-30546.6) (-6061.78,37272.7) (-50572.3,-30347.5) (74333.8,-64726.6) (68344.7,138518) (42853.3,-54497.2) (-26225.3,-10731.8) (33370.8,77205.1) (-47953.5,-11775.9) (84101.5,106837) (-7515.38,-89629.7) (152970,85881) (-77480.2,-98277.9) (171111,-135762) (-107568,145277) (-365654,392899) 
(123002,344059) (-49530.3,-208718) (-67068.5,56480) (-4405.62,5670.5) (95670.9,-67835) (80398.5,57512.9) (46958.1,-37811.9) (12662.1,2534.64) (-62696.4,92363.6) (66083.3,23512.7) (32205.5,-42883.9) (-37481.4,-26281.9) (22886.3,-12905.2) (-29146.4,-64944.3) (56651.6,-21809.8) (-28297.3,10292.6) (-16070.6,-45003.9) (14663.5,-2063.95) (-12916.3,4083.65) (-20598.9,-28072) (10223.3,21478.3) (-15659.6,-3036.31) (13919.1,-1577.42) (-8688.28,-23260.3) (16113.4,22632.5) (-26301.7,-1169.7) (16361.2,-22520.8) (-7678.02,10879.2) (-16933,5729.04) (-13988.4,-4680.49) (115.347,-3544.98) (-669.507,17774.1) (-13633.4,-5859.83) (17311.8,-15189.9) (1305.27,13060.9) (-6322.02,-12026.5) (20324.3,-6352.12) (-4490.71,12017.6) (-19830.1,-455.3) (2715.2,-4138.72) (-4999.15,1235.12) (988.382,-152.38) (-3146.32,-3321.84) (-3355.21,435.651) (2400.63,7670.82) (-12102.4,6702.19) (3542.54,-12774.3) (-7043.02,7210.41) (-4510.44,-8687.66) (11693.3,1954.14) (-6289.91,2489.56) (4150.23,-1024.93) (-3387.87,9721.8) (-9169.38,-2763.52) (8823.97,3609.37) (-7337.34,-502.412) (1160.79,-9566.42) (4494.55,4381.66) (-9052.81,1979.38) (8813.06,-5000.19) (1479.29,6607.57) (-4389.33,-6097.14) (-233.29,-2811.54) (-393.626,1565.77) (311.1,-1259.75) (-1261.6,-1220.77) (1589.92,-5153.32) (-521.864,4053.97) (-2762.26,-2385.28) (4725.22,-1761.76) (-3352.96,7351.99) (-7241.88,-5285.84) (4664.72,-958.215) (-5729.77,3799.19) (485.744,-6722.14) (-392.51,6642.96) (-1450.78,-1627.15) (-1022.25,-807.425) (-1297.02,28.583) (-2809.07,516.107) (-2100.54,949.881) (572.255,-1844.03) (-1614.26,130.515) (-428.831,-1345.52) (31.9376,-863.263) (-545.804,2226.15) (-3428.38,-1491.64) (332.191,805.32) (-4705.86,1802.52) (-1814.37,-2227.34) (-325.235,-14.3952) (1062.35,-1274.52) (1023.1,1125.56) (-1315.75,2072.85) (-1474.09,-2405.86) (3568.57,701.69) (-2036.51,794.704) (-5217.59,-1151.48) (1457.61,-1109.62) (1879.34,-302.618) (-279.612,672.872) (-1447.85,-2928.22) (459.329,-261.073) (-2537.06,-186.35) (-22.0209,-2114.37) (-24.2706,2268.98) (-1846.16,-2043.25) (1973.18,1130.91) (450.93,506.042) (-2197.41,-425.755) (7.47358,572.166) (-359.073,1024.38) (71.2829,22.9497) (399.483,-704.47) (1395.79,-172.149) (-412.344,472.729) (2018.47,172.054) (-440.292,-618.849) (-1372.02,1466.13) (338.884,319.344) (809.719,-836.51) (967.39,-742.026) (-816.633,950.236) (-312.647,154.449) (2516.29,145.279) (-161.069,234.269) (827.004,-1696.97) (279.485,-2688.16) (1024.76,2234.03) (-787.148,-416.797) (-200.228,1008.71) (1738.07,-2540.75) (16.7396,3011.16) (553.731,-489.271) (935.477,-2291.37) (975.914,244.417) (-1974.98,-1095.24) (509.335,-142.392) (1008.45,-1793.96) (197.652,-2139.87) (-785.048,1127.85) (1795.41,-2051.2) (371.395,355.594) (1298.05,-1339.95) (1264.07,-2520.91) (866.03,-1128.64) (337.378,-268.789) (772.32,149.183) (3637.73,-3194.34) (158.684,2849.85) (-1430.94,-1892.58) (-481.775,-607.998) (-2745.19,-498.003) (-2042.28,-5040.46) (2164.5,-1407.79) (-1691.33,1918.6) (-618.793,-1965.74) (-406.822,284.493) (-1517.83,2255.77) (-2183.37,1825) (-281.449,-616.686) (3454.79,2786.44) (-2951.65,1559.88) (791.79,-3785.01) (3633.36,2990.3) (-1592.53,-1778.49) (3527.56,-203.006) (-3243.57,-1443) (-21.0045,-2206.22) (2556.1,-2817.6) (-2827.79,-2131.59) (2549.81,-2925.01) (1246.05,2866.22) (828.372,-1026.49) (-497.684,-1240.09) (420.207,579.212) (-2568.95,-463.571) (734.275,-3151.13) (2258.74,-571.712) (598.065,826.119) (-884.194,-3744.34) (1298.92,-2655.6) (685.123,3162.24) (-1001.94,-3849.49) (3815.05,176.098) (-6244.03,1432.88) (511.408,-10339.7) (2230.92,4777.25) (-3949.37,-1555.64) (10265.3,-3566.65) (-3226.83,3452.08) (-2804.57,-4209.94) (1268.66,4501.84) (3009.69,-5020.9) (-3757.6,3982.19) (-1304.44,-2414.95) (5168.48,-8063.73) (2830.03,5791.72) (-2605.68,-9134.7) (5016.78,118.23) (-1855.15,6396.69) (-1677.43,-9664.23) (2385.3,2985.16) (-4278.83,-5938.91) (4367.94,-7341.27) (3411.61,4391.9) (1958.72,-9264.96) (3913.86,3781.08) (-10384,1742.77) (751.376,-1036.71) (-7094.95,-99.5691) (-1605.01,-9499.89) (5911.14,779.71) (-370.557,-4224.01) (1871.93,2899.55) (-859.102,6183.08) (1512.47,-5187.5) (-5300.68,12710.8) (-11873.7,-6937.06) (9577.03,-12894.3) (13432.2,13076.3) (-12196.6,-5825.31) (16660.2,55.0135) (-783.7,17801) (-6545.48,-12919.2) (12976.8,-9110.46) (-2159.99,7114.56) (4463.39,-12244.3) (-12754.2,-15351.5) (16293,-2735.26) (-14720,7454.11) (-4755.9,-14375.8) (13667.1,3265.75) (-4437.82,18829.8) (-4091.43,-16429.6) (-26005.9,-10533.7) (17622.4,26956.3) (9745.61,2465.27) (-11342.5,-31823.2) (14903.4,28120.7) (-35647.6,40232.2) (15083.7,-81743.4) (35279.6,84621.5) (-80175.8,-40081.8) (71680.1,31048.1) (60161.6,-29813.1) (31235.9,-37623.7) (-42352.4,18292.2) (183956,-60043.6) (105375,57460.9) (159724,-118103) (301465,-129434) (-477794,774077) (-475641,92996.6) (135660,-210075) (-40444.2,-304446) 
(91335.7,44928.7) (151033,-78152.2) (117513,-227891) (66893,14656) (-66190.5,-156207) (63810.9,-62612) (285.278,-75799.3) (38887.5,2092.17) (-11323,-77346.3) (76651,11348.3) (15015.6,-31206.6) (-5189.26,-74284.2) (36235.2,-25061.6) (-12156.9,71299.7) (-5979.67,-32293.6) (51899.4,-43111) (-47291.5,4304.14) (-27276.5,-25765.4) (33376.1,-10813.9) (13594.3,-8864.61) (-16016.7,-24349) (-10817.8,-14236.7) (-4680.74,32264.9) (11569.1,-25712.2) (-164.719,-17975) (12372.7,-6677.42) (4688.31,4954.47) (14901.3,-13778.7) (15570.3,-9464.47) (10439.5,8013.78) (328.692,-7136.42) (4940.88,-5328.98) (15938.7,-6319.54) (-21352.4,3553.13) (2404.71,-22887.1) (8043.23,6595.13) (-8261.02,-10433.3) (18115.1,-14012.8) (3794.26,9752.63) (5411.61,-7608.87) (12310.1,-4189.49) (5110.22,318.008) (7304.17,-6178.01) (6004.97,-7032.53) (12321,-13379.9) (9622.75,5904.43) (6686,-4319.86) (5829.02,-9310.14) (1389.98,7778.94) (-1099.12,-8636.89) (13814.9,-4295.19) (-1969.34,293.962) (12633.6,-9606.11) (9003.37,197.334) (4443.36,-5799.28) (15873.6,-4367.4) (-5644.5,4647.3) (6196.67,-10106.4) (11443.9,2220.43) (363.126,-4253.31) (5542.52,-12436.6) (7519.6,4185.6) (2554.21,-1330.59) (7842.43,-378.177) (3508,-6047.86) (6440.38,3051.26) (-1566.92,-133.952) (7210.28,-7883.21) (8046.86,698.922) (-171.838,-3041.65) (12484.5,-7304.22) (3021.89,5782.88) (-1440.7,-6843.14) (11833.4,-3126.21) (3949.15,1223.48) (739.556,-10567.2) (7514,1652.12) (2589.12,-1047.27) (1281.16,-679.111) (6453.14,-3900.3) (54.8161,-1710.85) (6528,2965.78) (308.302,-2279.67) (6076.49,778.601) (1595.99,1109.83) (5941.15,925.261) (7066.11,-479.57) (5907.06,-3928.03) (9876.22,63.0719) (4142.28,1785.77) (5452.17,-2803.78) (5779.78,-67.9586) (634.733,-1573.98) (4213.03,-644.571) (6116.44,-1219.34) (3124.2,174.422) (6246.76,-3370.85) (1257.55,2369.7) (4247.8,-1316.6) (2084.72,-2783.59) (5912.96,-2334.21) (6163.51,-1678.09) (4775.47,-1602.57) (6629.36,-199.969) (2309.64,2534.14) (5968.16,-4656.04) (4127.75,1175.04) (694.419,1158.99) (4589.85,-965.684) (5223.6,294.525) (3059.22,-524.33) (3938.03,409.015) (5528.38,111.122) (5724.75,969.353) (3610.62,-555.052) (4663.2,-1316.39) (2753.05,1847.59) (6600.28,-946.713) (4230.5,559.14) (4058.39,-644.386) (4268.95,72.5377) (3048.41,842.54) (3234.76,-805.81) (4164.1,-215.08) (2371.34,-837.452) (3823.42,822.953) (4406.11,953.744) (3621.91,-1053.62) (1701.28,497.983) (2705.25,29.6476) (3945.12,1722.57) (4355.33,1189.62) (2139.23,689.606) (4413.51,1674.09) (2219.2,316.907) (6001.19,3677.36) (3569.41,741.115) (2302.53,1657.62) (4791.2,2303.02) (3808.8,674.545) (2531.12,157.253) (5010.41,539.372) (3541.77,261.691) (2921.14,1939.44) (2518.81,-1033.47) (3321.86,3081.3) (3884.58,1915.59) (2928.91,4835.61) (3256.27,208.016) (4395.1,-1090.1) (5216.69,1112.27) (1138.77,3066.34) (6490.55,768.384) (2753.88,4577.58) (2288.1,540.255) (3512.64,1541.63) (3300.31,1584.7) (2052.36,1511.14) (3844.09,136.382) (2466.1,3368.22) (1937.04,5682.39) (1699.75,-630.829) (5398.12,1587.14) (-987.745,3370.6) (1402.1,1289.67) (5455.38,3491.11) (-33.7778,535.298) (7695.76,1975.33) (1077.51,7189.48) (-470.569,4230.29) (5702.28,3461.37) (-1366.25,2973.25) (3047.43,-757.94) (4349.85,5098.23) (1410.22,1466.57) (6861.79,5007.52) (633.239,6115.98) (4967.87,4074.36) (-1586.94,2287.54) (6805.88,3011.14) (1609.85,4207.52) (-2699.06,668.58) (8196.88,4995.52) (1923.51,10158.7) (-3273.19,1813.96) (10366.1,5402.78) (1977.19,12954.8) (1499.58,-308.037) (7003.47,3117.31) (-1528.28,11031.6) (1623.43,3308.06) (7496.1,5621.12) (-166.231,5814.58) (10546.8,5367.14) (1737.45,946.825) (6100.57,7138.94) (-2542.95,5720.53) (-36.0658,-301.627) (1223.11,4568.99) (-7987.48,3931.3) (10129.6,6792.74) (5069.03,8932.79) (78.2198,3180) (4488.12,14215.9) (-4789.66,6955.77) (1173.96,10740.6) (181.752,6627.71) (5817.26,-2464.41) (9223.87,7978.28) (-6514.22,11600) (12875.7,-778.11) (1109.48,14558.3) (-6735.25,16259.3) (5502.27,2170.6) (-4185.56,16935.6) (13804.1,-1006.75) (-4441.9,20026.8) (5310.35,-3664.02) (2254.53,19747.5) (-8733.22,16964.6) (6990.45,-10463.3) (8586.07,28874.5) (-12987.5,-3568) (5221.34,1920.69) (-330.21,15993.6) (-5511.33,18719.3) (9475.57,2552.98) (10851.2,16186.6) (-7288.77,15238.3) (4730.45,19640.2) (7853.98,-5843.33) (4316,22478.5) (-34815.9,-5600.76) (101.074,21479.9) (12448.3,20413.6) (10964.1,23687.3) (-14442.5,-3921.26) (21986.9,46263.3) (-19016.4,57686.6) (3503.61,-23248.4) (20924.5,23279.6) (-62080.6,68545.3) (31317.8,-35789.3) (168530,59805.9) (-105665,60633.4) (-5810.81,50498.4) (-47805.5,136085) (-10957.6,-42039.1) (-107675,8314.88) (-302960,-281899) (190967,5009.16) (-246508,364198) (59329.8,-100481) (-189565,19724.2) (265954,-90771.7) (48324,-126982) 
(180140,-104601) (-298343,-89931.7) (40882.8,167877) (3419.41,-57921) (73261.3,62562.6) (-110322,-7447.67) (46227,195357) (79020.9,28542.2) (30170.7,2046.2) (60226.2,-3237.5) (-54806,-37336.7) (48235.1,56619.5) (23515.4,-53194.8) (62416.6,-28855.6) (9127.11,-20892.6) (-45765.8,44314.3) (28948.2,-5130.37) (15818.9,18686.6) (-30798.6,-26250.5) (-11440.9,18185.9) (17932.2,21262.2) (2717.58,6268.37) (8490.34,-4187.64) (16070.1,21345) (-1040.91,19136.2) (5817.5,-18808.9) (9904.28,10287.7) (-472.9,2709.63) (-9399.73,1973.8) (10257.2,1620.54) (10972.3,-1278.28) (-9110.9,16983.7) (10893.8,243.372) (20027.1,10949) (173.412,8932.57) (7519.39,-13149.1) (15532.2,20187.6) (-13725.8,3053.34) (2206.04,-238.185) (5507.92,9382.96) (7291.16,-1130.49) (7047.77,-3425.08) (-3145.33,4889.51) (10718.4,6024.37) (-3357.94,8866.88) (-10684.7,-6631.95) (8407.34,15764.4) (-1958.61,-544.694) (4796.69,-4666.12) (5965.66,10040.3) (-701.578,3062.45) (6020.43,6839.68) (-4543.91,8223.08) (1876.82,-7032.65) (-2851.02,10778.3) (-2034.15,1153.18) (9465.78,1585.41) (-958.07,8957.75) (-4361.27,-2632.88) (6909.79,7857.79) (-6124.58,7486.78) (5121.03,-2059) (2135.74,3686.5) (-1386.66,2851.58) (1660.91,2129.65) (2154.19,285.421) (3045.74,6349.11) (-2377.37,4885.25) (3070.35,-4162) (3591.72,8641.67) (-9725.95,7373.11) (3634.76,-4853.32) (1524.08,8073.45) (-8064.15,2348.89) (5378.97,-521.296) (-60.214,7120.31) (-2282.46,1383.79) (3253.58,4735.7) (-2848.92,6574.03) (4503.02,4077.62) (-5606.18,315.586) (2751.27,1232.27) (-1174.17,2963.19) (2603.23,3686.85) (5377.7,1331.6) (-4995.02,3488.89) (549.812,1597.42) (-1483.9,4449.98) (-2637.3,2962.28) (72.6802,-1743.97) (-1241.69,3964.47) (1886.1,2197.57) (2212.99,5025.76) (-1096.4,3489) (-1220.44,-1426.79) (-1820.62,4007.61) (-1448.41,2377.81) (654.505,-379.389) (2671.05,3637.44) (-1158.74,2411.85) (-2081.89,5502.67) (884.251,2602.99) (1047.89,3815.85) (-1547.08,1219.4) (849.985,1825.31) (-437.089,4762.63) (670.38,1007.31) (1862.13,2176.58) (-2212.41,4362.38) (-680.092,2342.05) (1063.51,3460.29) (-485.314,1316.16) (-846.684,2006.1) (-162.963,1839.67) (-2062.03,3259.66) (1879.17,2115.83) (-511.163,1622.43) (-1097.27,5504.46) (-2547.15,466.91) (470.118,3663.17) (-1410.73,2169.54) (-91.8456,2497.37) (-1537.01,2791.11) (6.63781,1243.59) (-1572.59,4465.66) (-2238.68,2581.74) (-1454.49,967.922) (28.0255,2754.58) (-2244.1,1185.33) (-3429.22,1445.3) (-706.39,1088.47) (-983.698,3926.27) (-748.52,2784.7) (-4209.05,2636.53) (-50.1777,1202.61) (-4198.59,3553.69) (1346.24,1618.57) (-2929.14,-616.126) (-2020.97,2804.74) (-1545.48,2223.73) (-1485.05,2719.66) (-4.30462,2788.58) (-2471.32,4212.39) (-1707.41,1760.71) (-995.157,4712.63) (-1489.27,3010.84) (-2371.11,3202.66) (-1570.25,316.721) (434.87,4826.72) (-3359.26,7244.35) (-2266.59,-347.34) (1985.69,5769.55) (-2081.53,1047.55) (362.592,-953.839) (-291.017,2024.51) (-889.321,197.106) (-954.809,1850.41) (-3919.95,2867.99) (-1161.49,3904.12) (-5200.45,-1827.64) (-266.502,2792.66) (-4177.41,4228.69) (-3207.75,1752.81) (2197.91,486.572) (-2492.97,6388.72) (-2783.32,-1202.84) (289.667,1292.97) (-5725.48,818.03) (-473.523,-5175.76) (-2506.8,3107.81) (-2007.26,-676.751) (375.838,1494.2) (-3185.46,2482.83) (-1586.53,997.919) (844.553,1732.33) (-4927.22,1919.83) (-2192.68,-52.5901) (1285.61,-2550.52) (-5183.57,3435.44) (-3310.1,4905.55) (-2714.09,-2019.11) (1671.85,1015.08) (-8776.92,4348.92) (-304.337,-5531.73) (-1068.55,5246.87) (-9461.6,-189.029) (6488.35,-6208.74) (-4288.17,5787.62) (-4802.93,-2997.18) (4274.83,1091.43) (-8440.88,7450.7) (-1880.15,-5196.64) (-3752.17,845.021) (-5240.05,-3395.06) (-6750.1,1186.95) (-3948.9,-5993.98) (62.5921,-366.803) (-11480.1,7236.53) (-4652.92,1126.98) (2731.27,1292.7) (-9993.86,4612.89) (-1031.38,-6852.87) (-8998.02,3493.91) (-2397.46,-5769.19) (1353.45,3164.54) (-9802.63,1896.34) (-3872.56,-1534.31) (-2237.64,7182.36) (-19664,4117.99) (-10858,-8156.01) (-6965.82,2600.29) (-4684.41,-2207.43) (-973.033,1533.53) (811.348,1309.77) (-1237.61,3782.66) (-6076.89,-6455.22) (-14855,183.434) (-6814.38,14656.4) (-15755.9,-14209.7) (1853.43,-5384.44) (-8709.16,12315.7) (-1675.65,6580.86) (-4751.99,3313.27) (-21508.2,21352.5) (3904.96,-3319.76) (-12046.4,-148.376) (-12895.3,60.0352) (-6559,-9059.39) (-1683.89,-18851.2) (-13862.8,5442.27) (-8778,-10148.9) (-13059.7,-4953.29) (-8253.62,9580.49) (-39064,24147) (7648.71,-21723) (-20749,-8047.13) (2476.95,-2141.39) (-39943.1,-5516.12) (6379.5,13845.4) (-39196.5,6266.37) (-61671.6,26292.4) (18646.9,-93373.1) (-111202,44906.9) (-62284.7,-115873) (193876,-25534.2) (-65306.6,47931.6) (-57745.6,-20209.9) (116117,-82908.7) (-362119,-128046) (100884,-91841.1) (4702.87,54961.8) (10933.1,-94121.2) (72676.3,-250799) (-130099,59344.4) (-65299.8,-39628.7) (-40614,263323) 
